,store,sido,gungu,address,phone
881,김해동장유점,경상남도,김해시,경상남도 김해시  월산로111-43,055-312-9285
882,김해내동점,경상남도,김해시,경상남도 김해시 외동 1121-1 동신빌딩 112호,055-337-9959
883,김해구산대성점,경상남도,김해시,경상남도 김해시 구산동 555번지 106호,055-337-9292
884,김포풍무점,경기도,김포시,경기도 김포시 풍무동 425번지 102호,031-981-9482
885,김포장기점,경기도,김포시,경기도 김포시 장기동 1636번지 고창마을 제일풍경채상가동 102호,031-984-0550
886,김천혁신점,경상북도,김천시,경상북도 김천시  율곡동 416 중흥에스클래스파라디움상가 2동 108호,054-432-9288/054-432-9289
887,김천1호점,경상북도,김천시,경상북도 김천시  신음새동네2길 31,054-435-9492
888,김제점,전라북도,김제시,전라북도 김제시  요촌중길45 (요촌동 585-3),063-545-9482
889,길음1동점,서울특별시,성북구,"서울특별시 성북구  길음로 74, 2-107",02-941-8295
890,길동점,서울특별시,강동구,서울특별시 강동구 길동 142-2,02-475-8294
891,금호1가응봉점,서울특별시,성동구,서울특별시 성동구 금호동1가 1801-2 1층,02-2296-6464
892,금촌점,경기도,파주시,경기도 파주시  새꽃로 96번지,031-949-9339
893,금촌3동점,경기도,파주시,"경기도 파주시 아동동 경의로 1833, 1층일부",031-949-9998
894,금왕점,충청북도,음성군,"충청북도 음성군 금왕읍 탑골길 12, 제1동  103호",043-878-9492
895,금산읍점,충청남도,금산군,충청남도 금산군 금산읍 비단로 329,041-751-9282
896,금당왕지점,전라남도,순천시,전라남도 순천시 해룡면 조례못등길 70,061-726-9494
897,금광2동점,경기도,성남시,경기도 성남시 중원구  금빛로 61번길 11,031-743-8292
898,귀인평안점,경기도,안양시,"경기도 안양시 동안구 평촌동 915-5번지, 1층",031-385-9229
899,권선2동점,경기도,수원시,경기도 수원시 권선구 권선동 1259-8번지,031-898-9293
900,군포당동점,경기도,군포시,"경기도 군포시  고산로264번길13,103호",031-346-9992
901,군자점,서울특별시,광진구,서울특별시 광진구  군자로 168,02-466-9492
902,군산조촌점,전라북도,군산시,전라북도 군산시  부골2길 53,063-452-9492
903,군산수송점,전라북도,군산시,전라북도 군산시  축동로 7,063-466-9294
904,군산나운점,전라북도,군산시,전라북도 군산시  대학로 316 1층,063-468-9481
905,구의2동점,서울특별시,광진구,"서울특별시 광진구  자양로 287, 1층(구의동)",02-452-9492
906,구의1동점,서울특별시,광진구,"서울특별시 광진구  자양로 173, 간씨빌딩",02-6085-9844
907,구월점,인천광역시,남동구,인천광역시 남동구  독점로3번길 30-6,032-473-9200
908,구영천상점,울산광역시,울주군,울산광역시 울주군 범서읍 구영리 802-22번지,052-245-9995
909,구미형곡점,경상북도,구미시,경상북도 구미시  형곡동로 70,054-455-9294
910,구미인동점,경상북도,구미시,경상북도 구미시  인동16길 24-4,054-472-9259
911,구미송정원평점,경상북도,구미시,경상북도 구미시 신시로14길 50,054-443-9494
912,구미상모사곡점,경상북도,구미시,"경상북도 구미시 상사동로 106,1층",054-464-9499
913,구미봉곡점,경상북도,구미시,"경상북도 구미시 봉곡동 봉곡남로9길 7, 1층 101호",054-604-9492
914,구미문성점,경상북도,구미시,"경상북도 구미시 고아읍 들성로 7길 19, 1층",054-444-9482
915,구미도량점,경상북도,구미시,경상북도 구미시 야은로 413,054-443-9285
916,구미1동점,경기도,성남시,경기도 성남시 분당구  미금일로 75,031-711-9296
917,구리교문점,경기도,구리시,경기도 구리시 교문동 757-1번지,031-552-9050/031-552-9051
918,구룡포점,경상북도,포항시,경상북도 포항시 남구 구룡포읍 호미로 253-2,054-276-9992
919,구로5동점,서울특별시,구로구,서울특별시 구로구  구로중앙로28길 31,02-858-9294
920,구로3동점,서울특별시,구로구,"서울특별시 구로구  디지털로27길 16, 106호",02-867-9494
921,구래1호점,경기도,김포시,경기도   김포시   김포한강9로12번길 97-14 101호,031-996-9294
922,괴안범박점,경기도,부천시,경기도 부천시 소사구 괴안동 242-10번지,032-341-9492
923,광탄점,경기도,파주시,경기도 파주시 광탄면 혜음로 1122,031-946-5292
924,광주효천점,광주광역시,남구,"광주광역시 남구  효우2로26번길 18,1층 108호",062-675-9279
925,광주화정점,광주광역시,서구,광주광역시 서구 화정동 827-20,062-384-9288
926,광주학동점,광주광역시,동구,광주광역시 동구  의재로 54,062-234-9494
927,광주하남점,광주광역시,광산구,광주광역시 광산구  목련로 142,062-954-9494
928,광주풍암점,광주광역시,서구,"광주광역시 서구  풍암순환로 183, 208호",062-653-9492
929,광주첨단점,광주광역시,광산구,광주광역시 광산구  월계로 92-1,062-972-9492
930,광주진월점,광주광역시,남구,광주광역시 남구  서문대로 633번길 17,062-675-9492
931,광주중흥점,광주광역시,북구,광주광역시 북구  우치로 27번길 26,062-527-9294
932,광주주월점,광주광역시,남구,광주광역시 남구  회서로 11번길 13,062-676-9299
933,광주일곡점,광주광역시,북구,광주광역시 북구  일곡택지로 55,062-576-9494
934,광주운암점,광주광역시,북구,광주광역시 북구 운암동 885-56번지,062-430-9294
935,광주운남점,광주광역시,광산구,광주광역시 광산구  임방울대로 142-14,062-951-9255
936,광주용봉점,광주광역시,북구,"광주광역시 북구 서암대로 74-1, 103호",062-525-9294
937,광주오포점,경기도,광주시,경기도 광주시 오포읍 양벌리 562-8번지,031-769-9479
938,광주양산점,광주광역시,북구,"광주광역시  북구  양산택지로89, 1층(본촌동)",062-574-9494
939,광주수완점,광주광역시,광산구,"광주광역시 광산구  장신로 62, 1층 104호",062-955-9492
940,광주송정점,경기도,광주시,경기도 광주시 송정동 110-8번지,031-764-9482
941,광주송정도산점,광주광역시,광산구,광주광역시 광산구 남동길 48번길 53,062-945-9285
942,광주상무점,광주광역시,서구,광주광역시 서구  치평동 1168,062-373-9288
943,광주봉선점,광주광역시,남구,광주광역시 남구 봉선동 1011-6번지,062-653-9288
944,광주백운점,광주광역시,남구,"광주광역시 남구 백운로 29, 1층",062-672-9492/062-672-9294
945,광주문흥점,광주광역시,북구,"광주광역시 북구 천지인로 173번길 22, A-102(문흥동,광명상가)",062-264-9492
946,광주두암점,광주광역시,북구,"광주광역시 북구  삼정로 71, 104호",062-261-9494
947,광주동천동림점,광주광역시,서구,광주광역시 서구  동천로 10번길 12-2,062-513-4321
948,광주금호점,광주광역시,서구,광주광역시 서구  금부로번길 9,062-372-9477
949,광주구시청점,광주광역시,동구,광주광역시 동구  백서로 125번길 28-1,062-226-9282
950,광정점,경기도,군포시,경기도 군포시  고산로643번길 9,031-391-9492
951,광장점,서울특별시,광진구,서울특별시 광진구  아차산로 70길 75 광장현대아파트,02-455-0707
952,광양중마점,전라남도,광양시,"전라남도 광양시  공영로 10,,상가동 102호(중동,금광1차아파트)",061-791-9494/061-791-5594
953,광양광영점,전라남도,광양시,전라남도 광양시  광영로 83,061-795-9294
954,"광안2,4동점",부산광역시,수영구,부산광역시 수영구 광안동 168-7번지,051-759-9492
955,"광명3,4동점",경기도,광명시,경기도 광명시 광명동 158-321,02-2616-9295
956,광교도청점,경기도,수원시,"경기도 수원시 영통구  센트럴타운로 111, 104호(이의동, 광교스타힐스 오피스텔)",031-215-9492
957,광교1호점,경기도,용인시,"경기도 용인시 수지구  광교중앙로 315, 광교티타워102호",031-217-9492
958,관교구월2호점,인천광역시,남동구,인천광역시 남동구  문화서로28번길 8,032-424-9295
959,과천1호점,경기도,과천시,"경기도 과천시  별양로 12, 레미안슈르A상가 1011호",02-503-9294
960,공주중동점,충청남도,공주시,"충청남도 공주시  가구점길 3, 1층",041-853-9294
961,공주신관점,충청남도,공주시,"충청남도 공주시  흑수골길 48, 1층",041-854-9294
962,공릉2동점,서울특별시,노원구,"서울특별시 노원구  노원로 62, 101호",02-949-9294
963,"공릉1,3동점",서울특별시,노원구,서울특별시 노원구 공릉동 573-20,02-978-2070
964,공동배달구역(정릉), , ,,
965,공동배달구역(미아), , ,,
966,공동배달구역(길음), , ,,
967,공도2호점,경기도,안성시,경기도 안성시 공도읍 만정리 814-1,031-691-9294
968,곤지암점,경기도,광주시,경기도 광주시 곤지암읍 평촌길 60,031-798-9294
969,곡성점,전라남도,곡성군,전라남도 곡성군 곡성읍 읍내리 250-8,061-362-9286
970,곡반정점,경기도,수원시,경기도 수원시 권선구 곡반정동 507-8 101호,031-232-7892
971,고흥읍점,전라남도,고흥군,전라남도 고흥군 고흥읍 봉황길 32-1,061-834-9494
972,고흥녹동점,전라남도,고흥군,전라남도 고흥군 도양읍 녹동남촌1길 24-1,061-842-9494
973,고한사북점,강원도,정선군,강원도 정선군 사북읍 중앙로 68번지,033-591-9477
974,고촌점,경기도,김포시,"경기도 김포시 고촌읍 장차로 46, 1층 102호(미렌빌)",031-985-9492
975,고척2동점,서울특별시,구로구,서울특별시 구로구  고척로 180,02-2688-9477
976,고창점,전라북도,고창군,전라북도 고창군 고창읍 월곡공원1길 18,063-562-9599
977,고양화정2동점,경기도,고양시,경기도 고양시 덕양구 성신로 10 101(화정동),031-973-9294
978,고양성사점,경기도,고양시,경기도 고양시 덕양구  호국로 790번길 42-4,031-965-9492
979,고성천진점,강원도,고성군,강원도  고성군  토성면  토성로 145,033-633-5989
980,고덕국제점,경기도,평택시,"경기도 평택시 고덕면 고덕국제3길 22, 1층",031-662-9294
981,"고덕1,2동점",서울특별시,강동구,서울특별시 강동구  상일로 161,02-3426-9282
982,고강점,경기도,부천시,"경기도 부천시  원종로 106, 101호(고강동)",032-679-9295
983,계룡점,충청남도,계룡시,충청남도 계룡시  금암로 155-11,042-551-9494
984,경주황성금장점,경상북도,경주시,경상북도 경주시  용담로116번길 7,054-771-9294/054-772-9294
985,경주보문점,경상북도,경주시,"경상북도 경주시  보문로 402-31,106호",054-741-9294
986,경주동천용강점,경상북도,경주시,경상북도 경주시  동천로 63,054-775-9294
987,경산하양점,경상북도,경산시,경상북도 경산시 하양읍 하양역길 18,053-852-9222
988,경산진량점,경상북도,경산시,경상북도 경산시 진량읍 낙산길 22-1,053-851-9499
989,경북청송점,경상북도,청송군,경상북도 청송군 청송읍 중앙로 236,054-873-9492
990,경북청도점,경상북도,청도군,경상북도 청도군 청도읍 청화로 103,054-373-8294
991,경북의성점,경상북도,의성군,경상북도 의성군 의성읍 중앙길 59,054-834-9492
992,경북울진점,경상북도,울진군,경상북도 울진군 울진읍 울진중앙로 186-4,054-781-8787
993,경북영주점,경상북도,영주시,경상북도 영주시  구성로324 (하망동 549-5) 1층,054-638-9492
994,경북성주점,경상북도,성주군,경상북도 성주군 성주읍 성주순환로162,054-931-9294
995,경북석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 석적로 954,054-977-9494/053-815-9494
996,경북상주점,경상북도,상주시,경상북도 상주시  남성3길 31,054-536-8294
997,경북봉화점,경상북도,봉화군,"경상북도 봉화군 봉화읍 신시장1길 4, 105호",054-673-9492
998,경북문경점,경상북도,문경시,경상북도 문경시  반쟁이3길9,054-556-9492
999,경복궁점,서울특별시,종로구,"서울특별시 종로구 사직로 사직로 114, 101호",02-722-9492
1000,경남합천점,경상남도,합천군,경상남도 합천군 합천읍 합천리 충효로 4길 10,055-932-1212
1001,경남함양점,경상남도,함양군,경상남도 함양군 교산길 2,055-962-8292
1002,경남하동점,경상남도,하동군,경상남도 하동군 하동읍 경서대로 106,055-882-7999
1003,경남사천점,경상남도,사천시,경상남도 사천시 사천읍 사주리 90-15,055-853-8392
1004,경남밀양점,경상남도,밀양시,경상남도 밀양시  밀양대로 1770-1 (삼문동),055-356-8668
1005,경남남해점,경상남도,남해군,경상남도 남해군 남해읍 화전로 78번길 11,055-862-9290
1006,경남고성점,경상남도,고성군,경상남도 고성군 고성읍 중앙로 15번길 8,055-673-8294
1007,경기용문점,경기도,양평군,경기도 양평군 용문면 용문로375,031-772-8894
1008,경기고양점,경기도,고양시,경기도 고양시 덕양구  읍내로 83-7,031-964-9279/031-452-9289
1009,검암지구점,인천광역시,서구,인천광역시 서구   승학로 587,032-568-9492
1010,거창점,경상남도,거창군,"경상남도 거창군 거창읍 공수들7길 20, 1층",055-943-8294
1011,거제중곡점,경상남도,거제시,"경상남도 거제시  해명로4길 8, 엘리유리안2차 아파트 상가 106호",055-637-0787/055-637-8607
1012,거제장평점,경상남도,거제시,경상남도 거제시  장평동 1198-2,055-633-2727
1013,거제장승포점,경상남도,거제시,"경상남도 거제시  능포로4길 5, 107호",055-682-3838
1014,거제옥포점,경상남도,거제시,경상남도 거제시  옥포중앙로 87-1,055-687-7262
1015,거제연초점,경상남도,거제시,경상남도 거제시  거제북로 48,055-636-9296
1016,거제아주점,경상남도,거제시,경상남도 거제시  아주1로 112,055-681-9269
1017,거제상문점,경상남도,거제시,경상남도 거제시  거제중앙로 1557,055-632-9294
1018,거제사등점,경상남도,거제시,경상남도 거제시 거제면 두동로 44,055-636-9492
1019,거제고현점,경상남도,거제시,경상남도 거제시  거제중앙로5길 28 -1,055-636-8100
1020,거여역점,서울특별시,송파구,서울특별시 송파구 오금로 484,02-408-9294
1021,거모점,경기도,시흥시,경기도 시흥시 도일로 143(거모동),031-494-9255
1022,개포4동점,서울특별시,강남구,"서울특별시 강남구  개포로 20길 32, 1층",02-577-8294
1023,개포2동점,서울특별시,강남구,"서울특별시 강남구   선릉로12길 5, 102-나호",02-576-9294
1024,개봉1동점,서울특별시,구로구,서울특별시 구로구  고척로21길 17-1,02-2060-0113
1025,"개금1,2동점",부산광역시,부산진구,부산광역시 부산진구  엄광로 52-1,051-944-4567
1026,강화점,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로 199,032-934-5581
1027,강저지구점,충청북도,제천시,충청북도 제천시 영천동 2209,043-646-9294
1028,강원횡성점,강원도,횡성군,강원도 횡성군 횡성읍 북천리115-52,033-342-9294
1029,강원장평점,강원도,평창군,"강원도 평창군 용평면 금송1길 49, 1층",033-332-4509
1030,강릉홍제내곡점,강원도,강릉시,강원도 강릉시  남산초교길 12번길 16,033-655-9582
1031,강릉포남점,강원도,강릉시,강원도 강릉시  강릉대로 457번길 25,033-655-9293
1032,강릉택지점,강원도,강릉시,강원도 강릉시 율곡초교길 43번길 17,033-641-6995
1033,강릉유천점,강원도,강릉시,"강원도 강릉시  선수촌로79-1, 101호(홍제동)",033-641-1092
1034,강릉성덕점,강원도,강릉시,강원도 강릉시 입암동 498-12,033-642-1633
1035,강남세곡점,서울특별시,강남구,"서울특별시 강남구  밤고개로 227, 지상1층 105호,106호",02-6952-7494
1036,감정점,경기도,김포시,"경기도 김포시  북변1로 36, 106호",031-981-9294
1037,갈현2동점,서울특별시,은평구,서울특별시 은평구 갈현2동 506-33번지,02-356-9495
1038,갈매점,경기도,구리시,경기도 구리시 갈매동 538,031-572-9485
1039,갈말점,강원도,철원군,강원도 철원군 갈말읍 명성로139번길 13-22,033-452-9542
1040,간성점,강원도,고성군,강원도 고성군 간성읍 간성로 67,033-682-5292
1041,간석점,인천광역시,남동구,인천광역시 남동구  예술로 278,032-428-9492
1042,가평점,경기도,가평군,경기도 가평군 가평읍 오리나무길 41-15,031-581-9288
1043,가평글램핑점,경기도,가평군,경기도 가평군  가평읍  북한강변로 272-1,031-582-9492
1044,가좌1호점,인천광역시,서구,인천광역시 서구 가좌동 7번지,032-574-9288
1045,가정점,인천광역시,서구,"인천광역시 서구  염곡로498번안길 11-1, 1층 일부",032-568-9294
1046,가양점,서울특별시,강서구,서울특별시 강서구 가양동 1479-3번지 1층 104호,02-3665-9949
1047,가산점,서울특별시,금천구,서울특별시 금천구 가산동 149-13,02-869-9294
1048,가락본동점,서울특별시,송파구,서울특별시 송파구  송파대로30길 41-34,02-431-9492
1049,가곡수동점,경기도,남양주시,경기도 남양주시 수동면 비룡로 716,031-595-9294
1050,[폐]경북성주점, , ,,
